300473117491214,3642,3975
300473117491214,3321,3569
300473117491214,5043,5483
300473117491226,4183,1
300473117491226,3321,3569
300473117491226,3642,3975
300473117491226,5043,5483
300473117491227,3321,3569
300473117491227,3642,3975
300473117491227,5043,5483
300473117491227,4183,1
300473117491228,4183,1
300473117491228,3642,3975
300473117491228,3321,3569
300473117491228,5043,5484
300473117491236,3642,3975
300473117491236,4680,1
300473117491236,5183,1
300473117491236,5184,15
300473117491236,5493,50
300473117491236,5500,30
300473117491236,5495,2529
300473117491236,5496,7.20
300473117491236,5497,0
300473117491236,5498,30
300473117491236,5499,2469
300473117491236,5494,2479
300473117491234,5500,30
300473117491234,5499,2469
300473117491234,5498,30
300473117491234,5497,0
300473117491234,5494,2479
300473117491234,5495,2529
300473117491234,5496,7.2
300473117491234,5493,50
300473117491234,5184,15
300473117491234,5183,1
300473117491234,4680,1
300473117491234,3642,3975
300473117491235,3642,3975
300473117491235,5677,1
300473117491239,3642,3975
300473117491239,5677,1
300473117491240,3642,3975
300473117491240,5677,1
300473117491252,3642,3975
300473117491252,5677,1
300473117491256,5426,6040
300473117491256,4680,1
300473117491256,3642,3975
300473117491256,5428,2478
300473117491256,5525,6136
300473117491256,5429,6048
300473117491256,5430,21
300473117491256,5524,21
300473117491257,3642,3975
300473117491257,4680,1
300473117491258,5702,100
300473117491258,5703,6285
300473117491258,3642,3975
300473117491258,4680,1
300473117491259,5522,1
300473117491259,5520,6130
300473117491259,5523,1
300473117491259,3642,3975
300473117491259,4680,1
300473117491259,5421,6022
300473117491259,5424,6030
300473117491259,5444,6070
300473117491259,5445,270
300473117491259,5518,30
300473117491261,3642,3975
300473117491261,5522,1
300473117491261,5520,6130
300473117491261,5518,90
300473117491261,5523,2
300473117491261,5444,6070
300473117491261,5424,6030
300473117491261,5421,6022
300473117491261,4680,1
300473117491261,5445,1191
300473117491265,5522,1
300473117491265,5520,6130
300473117491265,5518,70
300473117491265,5445,1890
300473117491265,5444,6070
300473117491265,5424,6030
300473117491265,5421,6022
300473117491265,4680,1
300473117491265,3642,3975
300473117491265,5523,3
300473117491266,3642,3975
300473117491266,4680,1
300473117491266,5421,6022
300473117491266,5424,6030
300473117491266,5520,6130
300473117491266,5445,2478
300473117491266,5518,85
300473117491266,5523,4
300473117491266,5522,1
300473117491266,5444,6070
300473117491269,5525,6136
300473117491269,5524,30
300473117491269,5430,30
300473117491269,5429,6048
300473117491269,5428,270
300473117491269,5426,6040
300473117491269,3642,3975
300473117491269,4680,1
300473117491270,5499,227
300473117491270,5500,10
300473117491270,5497,0
300473117491270,5496,"0,49"
300473117491270,5495,272
300473117491270,5498,15
300473117491270,5493,35
300473117491270,5184,1
300473117491270,5183,"0,5"
300473117491270,4680,1
300473117491270,3642,3975
300473117491270,5494,237
300473117491271,5496,"0,49"
300473117491271,5493,35
300473117491271,5500,10
300473117491271,5499,227
300473117491271,5498,15
300473117491271,5497,0
300473117491271,5494,237
300473117491271,5495,272
300473117491271,3642,3975
300473117491271,4680,1
300473117491271,5183,"0,5"
300473117491271,5184,1
300473117491272,3642,3975
300473117491272,5677,1
300473117491278,3642,3975
300473117491278,5677,1
300473117491279,3642,3975
300473117491279,5677,1
300473117491283,5677,1
300473117491283,3642,3975
300473117491287,5677,1
300473117491287,3642,3975
300473117491288,5677,1
300473117491288,3642,3975
300473117491292,5677,1
300473117491292,3642,3975
300473117491293,5525,6136
300473117491293,5428,234
300473117491293,5429,6048
300473117491293,5430,25
300473117491293,5524,25
300473117491293,4680,1
300473117491293,3642,3975
300473117491293,5426,6040
300473117491294,4680,1
300473117491294,3642,3975
300473117491294,5702,50
300473117491294,5703,6285
300473117491297,3642,3975
300473117491297,4680,1
300473117491297,5183,"0,5"
300473117491297,5184,1
300473117491297,5493,32
300473117491297,5500,5
300473117491297,5495,234
300473117491297,5496,"0,4"
300473117491297,5497,0
300473117491297,5498,30
300473117491297,5499,192
300473117491297,5494,202
300473117491298,3642,3975
300473117491298,4680,1
300473117491298,5183,"0,5"
300473117491298,5184,1
300473117491298,5493,32
300473117491298,5494,202
300473117491298,5495,234
300473117491298,5496,"0,4"
300473117491298,5497,0
300473117491298,5498,30
300473117491298,5499,192
300473117491298,5500,5
300473117491301,5677,1
300473117491301,3642,3975
300473117491302,3642,3975
300473117491302,5677,1
300473117491303,3642,3975
300473117491303,5677,1
300473117491304,5677,1
300473117491304,3642,3975
300473117491305,3642,3975
300473117491305,5677,1
300473117491317,3642,3975
300473117491317,5677,1
300473117491318,3642,3975
300473117491318,5677,1
300473117491320,4680,1
300473117491320,3642,3975
300473117491321,5429,6048
300473117491321,3642,3975
300473117491321,4680,1
300473117491321,5430,21
300473117491321,5428,200
300473117491321,5426,6040
300473117491321,5524,21
300473117491321,5525,6136
300473117491322,3642,3975
300473117491322,4680,1
300473117491322,4942,5365
300473117491323,5615,10
300473117491323,5614,0
300473117491323,5613,6204
300473117491323,5612,3
300473117491323,5611,3
300473117491323,5610,"1,18"
300473117491323,5609,1
300473117491323,5608,6199
300473117491323,3642,3975
300473117491323,4680,1
300473117491337,5703,6285
300473117491337,4680,1
300473117491337,3642,3975
300473117491337,5702,50
300473117491339,5445,200
300473117491339,5424,6030
300473117491339,5421,6022
300473117491339,4680,1
300473117491339,3642,3975
300473117491339,5518,21
300473117491339,5520,6128
300473117491339,5522,1
300473117491339,5523,1
300473117491339,5444,6070
300473117491342,3642,3975
300473117491342,4680,1
300473117491343,3642,3975
300473117491343,4680,1
300473117491344,4680,1
300473117491344,3642,3975
300473117491368,5907,1
300473117491368,3642,3975
300473117491373,3642,3975
300473117491373,4680,1
300473117491377,4868,50
300473117491377,4866,0
300473117491377,3642,3975
300473117491377,4869,1
300473117491378,4868,90
300473117491378,4866,0
300473117491378,3642,3975
300473117491378,4869,1
300473117491380,4868,100
300473117491380,4866,0
300473117491380,3642,3975
300473117491380,4869,1
500478905631105,3339,3620
500478905631105,5043,5483
500478905631105,4315,1
500478905631105,3642,3975
500478905631118,3339,3620
500478905631118,3642,3975
500478905631118,5043,5483
500478905631118,4315,1
500478905631166,5043,5483
500478905631166,4315,1
500478905631166,3642,3975
500478905631166,3339,3620
500482747613185,5043,5484
500482747613185,4315,1
500482747613185,3642,3975
500482747613185,3339,3620
500482747613195,4528,1
500482747613195,540,0
500482747613195,3642,3975
500482747613195,3,0
500482747613213,4528,1
500482747613213,3642,3975
500482747613213,540,12
500482747613213,3,12
500482747613214,3642,3975
500482747613214,3902,100
500482747613214,4642,1
500482747613225,4657,1
500482747613225,3882,25
500482747613225,3642,3975
500483217375252,4657,1
500483217375252,3642,3975
500483217375252,3882,100
500483217375253,3522,3895
500483217375253,3642,3975
500483217375253,4644,1
500483217375254,3278,3468
500483217375254,4531,1
500483217375254,3276,30
500483217375254,3280,100
500483217375254,3281,3470
500483217375254,3642,3975
500483217375254,3277,29
500483217375277,3808,4173
500483217375277,3642,3975
500483217375277,930,356
500483217375277,603,3536
500483217375277,595,126
500483217375277,4515,1
500483217375277,591,60
500483217375277,589,60
500483217375277,587,123
500483217375277,564,"0,5"
500483217375277,561,"1,01"
500483217375277,593,580
500483217375323,595,126
500483217375323,593,1200
500483217375323,591,125
500483217375323,589,65
500483217375323,587,123
500483217375323,564,"1,4"
500483217375323,561,"1,01"
500483217375323,4515,1
500483217375323,3808,4173
500483217375323,3642,3975
500483217375323,603,3536
500483217375323,930,356
500483217375354,930,356
500483217375354,3642,3975
500483217375354,3808,4173
500483217375354,4515,1
500483217375354,561,"1,01"
500483217375354,564,"2,2"
500483217375354,587,123
500483217375354,589,70
500483217375354,591,195
500483217375354,593,1880
500483217375354,595,126
500483217375354,603,3536
500483217375379,561,"1,01"
500483217375379,4515,1
500483217375379,587,123
500483217375379,589,12
500483217375379,591,207
500483217375379,593,1989
500483217375379,595,126
500483217375379,603,3536
500483217375379,564,"2,4"
500483217375379,930,356
500483217375379,3642,3975
500483217375379,3808,4173
500483217375380,2850,205
500483217375380,3642,3975
500483217375380,4355,1
500483217375381,3642,3975
500483217375381,3808,4173
500483217375381,561,"1,01"
500483217375381,564,3
500483217375381,587,124
500483217375381,589,53
500483217375381,591,260
500483217375381,593,2475
500483217375381,603,3536
500483217375381,595,126
500483217375381,4515,1
500483217375381,930,356
500483217375420,603,3536
500483217375420,595,126
500483217375420,593,2938
500483217375420,591,303
500483217375420,589,43
500483217375420,930,356
500483217375420,564,"3,1"
500483217375420,561,"1,01"
500483217375420,4515,1
500483217375420,3642,3975
500483217375420,3808,4173
500483217375420,587,124
500483217375421,3808,4173
500483217375421,3642,3975
500483217375421,930,356
500483217375421,603,3536
500483217375421,595,126
500483217375421,593,3010
500483217375421,591,312
500483217375421,589,9
500483217375421,587,124
500483217375421,564,"3,2"
500483217375421,561,"1,01"
500483217375421,4515,1
500483217375422,3642,3975
500483217375422,4445,1
500483217375422,1012,624
500483217375433,3642,3975
500483217375433,4532,1
500483217375433,609,3534
500483217375433,607,132
500483217375435,603,3536
500483217375435,609,3534
500483217375435,3642,3975
500483217375435,4533,1
500484878319617,4238,1
500484878319617,3642,3975
500484878319617,3402,3760
500484878319617,639,329
500484878319617,4783,5227
500484878319635,4473,1
500484878319635,3642,3975
500484878319635,3401,3753
500484878319635,639,96
500484878319635,4782,5225
500484878319636,603,3536
500484878319636,1030,80
500484878319636,1263,8
500484878319636,1264,8
500484878319636,4516,1
500484878319636,2306,100
500484878319636,2309,527
500484878319636,3018,3091
500484878319636,3642,3975
500484878319636,1265,80
500484878319666,603,3536
500484878319666,1030,700
500484878319666,1263,67
500484878319666,1264,75
500484878319666,1265,700
500484878319666,2306,100
500484878319666,2309,527
500484878319666,3018,3091
500484878319666,3642,3975
500484878319666,4516,1
500484878319676,603,3536
500484878319676,1030,1200
500484878319676,1263,65
500484878319676,1264,140
500484878319676,3018,3091
500484878319676,2306,100
500484878319676,2309,527
500484878319676,3642,3975
500484878319676,4516,1
500484878319676,1265,1300
500484878319687,603,3536
500484878319687,1030,1800
500484878319687,1263,65
500484878319687,1264,205
500484878319687,1265,1900
500484878319687,2306,100
500484878319687,3018,3091
500484878319687,2309,527
500484878319687,3642,3975
500484878319687,4516,1
500484878319688,4304,1
500484878319688,2851,195
500484878319688,3642,3975
500484878319731,2973,1900
500484878319731,1034,40
500484878319731,1141,1900
500484878319731,639,65
500484878319731,641,205
500484878319731,4550,1
500484878319731,3642,3975
500484878319731,581,119
500484878319731,3420,3793
500484878319732,2306,100
500484878319732,2309,527
500484878319732,603,3536
500484878319732,1030,2400
500484878319732,1263,55
500484878319732,1264,260
500484878319732,4516,1
500484878319732,1265,2400
500484878319732,3018,3091
500484878319732,3642,3975
500484878319733,4516,1
500484878319733,3642,3975
500484878319733,3018,3091
500484878319733,2309,527
500484878319733,2306,100
500484878319733,1264,325
500484878319733,1263,65
500484878319733,1030,3009
500484878319733,603,3536
500484878319733,1265,3009
500484878319798,3642,3975
500484878319798,1012,650
500484878319798,4333,1
500484878319770,971,22
500484878319770,581,119
500484878319770,578,32
500484878319770,2313,40
500484878319770,3642,3975
500484878319770,4534,1
500484878319804,3642,3975
500484878319804,3401,3754
500484878319804,639,216
500484878319804,4473,1
500484878319804,4782,5225
500484878319805,2892,0
500484878319805,3642,3975
500484878319805,3912,50
500484878319805,4658,1
500484878319835,2892,0
500484878319835,3642,3975
500484878319835,3912,100
500484878319835,4658,1
300483821356229,4749,4
300483821356229,4743,12
300483821356229,4742,3
300483821356229,4680,1
300483821356229,3642,3975
300483821356229,4750,2
300483821356261,4749,4
300483821356261,4743,12
300483821356261,4742,5
300483821356261,4680,1
300483821356261,3642,3975
300483821356261,4750,2
300483821356322,4749,4
300483821356322,4743,12
300483821356322,4750,2
300483821356322,4742,9
300483821356322,4680,1
300483821356322,3642,3975
300487428456474,4749,4
300487428456474,3642,3975
300487428456474,4750,2
300487428456474,4680,1
300487428456474,4742,12
300487428456474,4743,12
300487428456475,3642,3975
300487428456475,4680,1
300487428456476,4851,1
300487428456476,3642,3975
300487428456476,4858,10
300487428456534,4858,50
300487428456534,4851,1
300487428456534,3642,3975
300487428456570,3350,3670
300487428456570,3642,3975
300487428456570,4251,1
300487428456570,5043,5483
300487428456615,3350,3670
300487428456615,3642,3975
300487428456615,5043,5483
300487428456615,4251,1
300487428456670,4251,1
300487428456670,3350,3670
300487428456670,3642,3975
300487428456670,5043,5483
300487428456726,3350,3670
300487428456726,3642,3975
300487428456726,5043,5484
300487428456726,4251,1
300487428456760,4680,1
300487428456760,3642,3975
300487428456761,4680,1
300487428456761,3642,3975
300487428456762,5608,6199
300487428456762,4680,1
300487428456762,3642,3975
300487428456762,5614,0
300487428456762,5610,"1,01"
300487428456762,5612,45
300487428456762,5611,45
300487428456762,5615,0
300487428456762,5609,1
300487428456762,5613,6205
300487428456783,5609,1
300487428456783,4680,1
300487428456783,5615,0
300487428456783,5614,0
300487428456783,5610,"1,01"
300487428456783,5612,61
300487428456783,5613,6205
300487428456783,5611,16
300487428456783,5608,6199
300487428456783,3642,3975
300487428456784,3642,3975
300487428456784,4680,1
300487428456785,3642,3975
300487428456785,4851,1
300487428456785,4858,100
300487428456837,4919,1
300487428456837,3642,3975
300487428456837,4918,2
300487428456838,4923,1
300487428456838,3642,3975
300487428456838,4922,2
300489995370502,3642,3975
300489995370502,5606,6198
300489995370502,5607,1
300489995370503,4680,1
300489995370503,3642,3975
300489995370504,4680,1
300489995370504,3642,3975
300489995370505,4680,1
300489995370505,3642,3975
300489995370505,5644,50
300489995370505,5645,6234
300489995370506,3642,3975
300489995370506,4680,1
300489995370506,5410,5984
300489995370506,5411,549
300489995370506,5412,5990
300489995370506,5533,"0,5"
300489995370506,5527,6142
300489995370506,5529,55
300489995370506,5530,55
300489995370506,5531,6144
300489995370506,5532,"1,01"
300489995370506,5413,5994
300489995370584,5412,5990
300489995370584,5413,5994
300489995370584,5527,6142
300489995370584,5529,135
300489995370584,5530,80
300489995370584,5531,6144
300489995370584,5532,"1,01"
300489995370584,5533,"0,8"
300489995370584,3642,3975
300489995370584,4680,1
300489995370584,5410,5984
300489995370584,5411,1345
300489995370618,5412,5990
300489995370618,5411,1449
300489995370618,5410,5984
300489995370618,4680,1
300489995370618,3642,3975
300489995370618,5533,"0,1"
300489995370618,5527,6142
300489995370618,5529,147
300489995370618,5530,12
300489995370618,5531,6144
300489995370618,5532,"1,01"
300489995370618,5413,5994
300489995370619,5412,5990
300489995370619,5411,1943
300489995370619,5410,5983
300489995370619,4680,1
300489995370619,3642,3975
300489995370619,5413,5994
300489995370619,5533,"0,5"
300489995370619,5532,"1,01"
300489995370619,5531,6144
300489995370619,5530,48
300489995370619,5529,195
300489995370619,5527,6142
300489995370668,3642,3975
300489995370668,4680,1
300489995370668,5410,5983
300489995370668,5411,2438
300489995370668,5412,5990
300489995370668,5533,"0,5"
300489995370668,5531,6144
300489995370668,5530,50
300489995370668,5529,245
300489995370668,5527,6142
300489995370668,5413,5994
300489995370668,5532,"1,01"
300489995370669,5410,5984
300489995370669,5411,2749
300489995370669,5412,5990
300489995370669,5413,5994
300489995370669,5527,6142
300489995370669,5529,275
300489995370669,5530,30
300489995370669,5531,6144
300489995370669,5532,"1,01"
300489995370669,5533,"0,3"
300489995370669,3642,3975
300489995370669,4680,1
300489995370699,3642,3975
300489995370699,4680,1
300489995370699,5533,"0,1"
300489995370699,5532,"1,01"
300489995370699,5531,6144
300489995370699,5530,7
300489995370699,5529,282
300489995370699,5527,6142
300489995370699,5413,5994
300489995370699,5412,5990
300489995370699,5410,5984
300489995370699,5411,2810
300489995370700,4806,282
300489995370700,3642,3975
300489995370700,4807,1
300489995370701,3642,3975
300489995370701,4680,1
300489995370701,5106,500
300489995370702,4680,1
300489995370702,5109,54
300489995370702,3642,3975
300489995370703,3642,3975
300489995370703,5075,5527
300489995370703,5084,5541
300489995370703,5082,1
300489995370703,5076,5529
300489995370745,3642,3975
300489995370745,4826,282
300489995370745,4830,5257
300489995370745,4829,1
300489995370745,4828,5253
300489995370746,3642,3975
300489995370746,4822,150
300489995370746,4825,1
300489995370746,4824,5247
300489995370746,4823,1425
300489995370804,3642,3975
300489995370804,4822,313
300489995370804,4825,1
300489995370804,4824,5247
300489995370804,4823,2964
300489995370810,3642,3975
300489995370810,5167,3
300489995370810,4680,1
300489995370811,3642,3975
300489995370811,4680,1
300489995370811,5426,6039
300489995370811,5525,6141
300489995370811,5429,6048
300489995370811,5430,30
300489995370811,5524,30
300489995370811,5428,295
300489995370853,3642,3975
300489995370853,4680,1
300489995370853,5426,6039
300489995370853,5525,6141
300489995370853,5429,6048
300489995370853,5430,23
300489995370853,5524,53
300489995370853,5428,523
300489995370854,3642,3975
300489995370854,4680,1
300489995370854,5426,6040
300489995370854,5525,6141
300489995370854,5429,6048
300489995370854,5430,87
300489995370854,5524,140
300489995370854,5428,1321
300489995370883,5429,6048
300489995370883,3642,3975
300489995370883,4680,1
300489995370883,5426,6040
300489995370883,5428,2077
300489995370883,5525,6141
300489995370883,5524,220
300489995370883,5430,80
300489995370937,5429,6048
300489995370937,5428,2861
300489995370937,5426,6040
300489995370937,4680,1
300489995370937,3642,3975
300489995370937,5430,84
300489995370937,5525,6141
300489995370937,5524,304
300489995370938,3642,3975
300489995370938,4866,0
300489995370938,4868,10
300489995370938,4869,1
300489995370939,3642,3975
300489995370939,4680,1
300489995370961,4680,1
300489995370961,3642,3975
300489995370962,3642,3975
300489995370962,4919,1
300489995370962,4918,1
300489995370963,4824,5247
300489995370963,4825,1
300489995370963,4823,700
300489995370963,4822,80
300489995370963,3642,3975
300489995370995,5525,6141
300489995370995,5430,29
300489995370995,5429,6048
300489995370995,5428,3108
300489995370995,5426,6040
300489995370995,5524,333
300489995370995,4680,1
300489995370995,3642,3975
300491958304775,4680,1
300491958304775,3642,3975
300491958304776,5949,1
300491958304776,5948,"3110,76"
300491958304776,5947,"3110,74"
300491958304776,5944,0
300491958304776,5942,"0,1"
300491958304776,5941,"0,02"
300491958304776,5940,6416
300491958304776,3642,3975
300491958304776,5943,6418
300491958304817,5948,"3110,84"
300491958304817,5947,"3110,76"
300491958304817,5944,0
300491958304817,5943,6418
300491958304817,5949,1
300491958304817,3642,3975
300491958304817,5942,"0,1"
300491958304817,5941,"0,08"
300491958304817,5940,6416
300491958304853,5949,1
300491958304853,5948,"3110,90"
300491958304853,3642,3975
300491958304853,5941,"0,06"
300491958304853,5947,"3110,84"
300491958304853,5942,"0,1"
300491958304853,5943,6418
300491958304853,5944,0
300491958304853,5940,6416
300491958304906,5948,3111
300491958304906,5949,1
300491958304906,5944,10
300491958304906,5947,"3110,90"
300491958304906,5943,6418
300491958304906,5942,"0,1"
300491958304906,5941,"0,10"
300491958304906,5940,6416
300491958304906,3642,3975
300491958304946,5948,"3111,05"
300491958304946,5949,1
300491958304946,5947,3111
300491958304946,5944,10
300491958304946,5941,"0,05"
300491958304946,5942,"0,1"
300491958304946,3642,3975
300491958304946,5940,6416
300491958304946,5943,6418
300492511952902,5949,1
300492511952902,5948,"3111,1"
300492511952902,5947,"3111,05"
300492511952902,5942,"0,1"
300492511952902,5943,6418
300492511952902,5944,10
300492511952902,5941,"0,05"
300492511952902,5940,6416
300492511952902,3642,3975
300492511952903,5649,6238
300492511952903,4632,1
300492511952903,3642,3975
300492511952903,3625,5
300492511952904,3642,3975
300492511952904,4680,1
300492511952931,4680,1
300492511952931,3642,3975
300492511952932,3642,3975
300492511952932,5949,1
300492511952932,5948,"3111,2"
300492511952932,5947,"3111,09"
300492511952932,5944,10
300492511952932,5943,6418
300492511952932,5940,6416
300492511952932,5942,"0,1"
300492511952932,5941,"0,11"
300492511952968,5948,"3111,25"
300492511952968,5947,"3111,2"
300492511952968,5944,10
300492511952968,3642,3975
300492511952968,5940,6416
300492511952968,5941,"0,05"
300492511952968,5949,1
300492511952968,5943,6418
300492511952968,5942,"0,5"
300492511953017,3642,3975
300492511953017,4680,1
300492511953066,4680,1
300492511953066,3642,3975
300492511953098,3642,3975
300492511953098,4680,1
300492511953225,5608,6202
300492511953225,5609,1
300492511953225,5610,"1,02"
300492511953225,4680,1
300492511953225,3642,3975
300492511953225,5611,10
300492511953225,5613,6205
300492511953225,5614,0
300492511953225,5615,0
300492511953225,5612,10
300492511953229,4680,1
300492511953229,5608,6199
300492511953229,5609,1
300492511953229,5610,"1,01"
300492511953229,5611,7
300492511953229,5612,17
300492511953229,3642,3975
300492511953229,5614,0
300492511953229,5613,6205
300492511953229,5615,0
300492511953230,5952,1
300492511953231,5944,10
300492511953231,5943,6418
300492511953231,5942,"0,5"
300492511953231,5948,"3111,15"
300492511953231,5940,6416
300492511953231,3642,3975
300492511953231,5949,1
300492511953231,5947,"3111,15"
300492511953231,5941,0
300492511953197,5949,1
300492511953197,5948,"3111,25"
300492511953197,5947,"3111,15"
300492511953197,5944,10
300492511953197,5943,6418
300492511953197,5942,"0,5"
300492511953197,5941,"0,1"
300492511953197,5940,6416
300492511953197,3642,3975
300492511953262,5948,"3111,34"
300492511953262,5947,"3111,25"
300492511953262,5944,10
300492511953262,5943,6418
300492511953262,5949,1
300492511953262,5941,"0,09"
300492511953262,5940,6416
300492511953262,3642,3975
300492511953262,5942,"0,5"
300493535363080,5949,1
300493535363080,5948,"3111,37"
300493535363080,5947,"3111,34"
300493535363080,5944,10
300493535363080,3642,3975
300493535363080,5942,"0,5"
300493535363080,5941,"0,03"
300493535363080,5940,6416
300493535363080,5943,6418
300493535363081,5614,0
300493535363081,5613,6205
300493535363081,5612,5
300493535363081,5611,5
300493535363081,5610,"1,02"
300493535363081,5609,1
300493535363081,5608,6202
300493535363081,4680,1
300493535363081,5615,0
300493535363081,3642,3975
300493535363139,3642,3975
300493535363139,5615,0
300493535363139,5614,0
300493535363139,5613,6205
300493535363139,5612,10
300493535363139,5611,5
300493535363139,5610,"1,02"
300493535363139,5609,1
300493535363139,5608,6202
300493535363139,4680,1
300493535363140,5952,1
300493535363141,5947,"3111,30"
300493535363141,5944,10
300493535363141,5943,6418
300493535363141,5949,1
300493535363141,5941,"0,07"
300493535363141,5940,6416
300493535363141,3642,3975
300493535363141,5948,"3111,37"
300493535363141,5942,"0,5"
300493535363194,5944,10
300493535363194,5947,"3111,37"
300493535363194,5948,"3111,54"
300493535363194,5949,1
300493535363194,3642,3975
300493535363194,5940,6416
300493535363194,5941,"0,17"
300493535363194,5942,"0,5"
300493535363194,5943,6418
300493535363195,3642,3975
300493535363195,4680,1
300493535363196,5525,6141
300493535363196,5428,3201
300493535363196,5429,6048
300493535363196,5430,10
300493535363196,5524,343
300493535363196,4680,1
300493535363196,3642,3975
300493535363196,5426,6040
300493535363213,3642,3975
300493535363213,4680,1
300493535363213,5426,6040
300493535363213,5428,"3230,94"
300493535363213,5429,6048
300493535363213,5525,6141
300493535363213,5430,3
300493535363213,5524,346
300493535363214,3642,3975
300493535363214,4680,1
300493535363215,3642,3975
300493535363215,5940,6416
300493535363215,5941,"0,8"
300493535363215,5942,1
300493535363215,5949,1
300493535363215,5944,10
300493535363215,5947,"3230,94"
300493535363215,5948,"3231,74"
300493535363215,5943,6418
300493535363258,4680,1
300493535363258,3642,3975
300493535363302,3642,3975
300493535363302,4680,1
300493535363302,5426,6040
300493535363302,5428,"3239,54"
300493535363302,5429,6048
300493535363302,5430,1
300493535363302,5524,347
300493535363302,5525,6141
300493535363303,3642,3975
300493535363303,4680,1
300493535363304,3642,3975
300493535363304,4680,1
300493535363304,5426,6040
300493535363304,5428,3244
300493535363304,5429,6048
300493535363304,5430,1
300493535363304,5524,348
300493535363304,5525,6141
300493535363305,4680,1
300493535363305,3642,3975
300493535363306,3642,3975
300493535363306,4680,1
300493535363306,5426,6040
300493535363306,5525,6141
300493535363306,5429,6048
300493535363306,5430,2
300493535363306,5524,350
300493535363306,5428,3267
300493535363330,3642,3975
300493535363330,4680,1
300493535363330,5426,6040
300493535363330,5525,6141
300493535363330,5429,6048
300493535363330,5430,5
300493535363330,5524,355
300493535363330,5428,"3315,16"
300493535363331,3642,3975
300493535363331,4680,1
300493535363331,5421,6022
300493535363331,5424,6030
300493535363331,5523,"0,2"
300493535363331,5445,188
300493535363331,5518,20
300493535363331,5520,6128
300493535363331,5522,"0,2"
300493535363331,5444,6075
300493535363362,5444,6075
300493535363362,5522,"0,1"
300493535363362,5421,6022
300493535363362,4680,1
300493535363362,3642,3975
300493535363362,5523,"0,1"
300493535363362,5424,6030
300493535363362,5520,6128
300493535363362,5518,25
300493535363362,5445,241
300493535363377,3642,3975
300493535363377,4680,1
300493535363429,3642,3975
300493535363429,4680,1
300496790143007,3642,3975
300496790143007,4680,1
300496790143010,5524,338
300496790143010,5430,10
300496790143010,5429,6048
300496790143010,5428,"3173,6"
300496790143010,5426,6040
300496790143010,4680,1
300496790143010,3642,3975
300496790143010,5525,6141
300497025024012,3642,3975
300497025024012,5525,6141
300497025024012,4680,1
300497025024012,5426,6040
300497025024012,5428,3261
300497025024012,5429,6048
300497025024012,5430,9
300497025024012,5524,347
300497025024013,3642,3975
300497025024013,4680,1
300497025024014,5949,1
300497025024014,3642,3975
300497025024014,5940,6416
300497025024014,5941,"0,5"
300497025024014,5942,"0,5"
300497025024014,5943,6418
300497025024014,5944,10
300497025024014,5947,3261
