790,385
10101,386
828,387
50,388
59,389
6108,390
63,391
1410,392
796,393
1997,394
794,395
6010,396
10102,397
307,398
10103,399
843,400
2925,401
10104,402
845,403
10105,404
814,405
14,406
10106,407
10107,408
847,409
28,410
152,411
10108,412
10109,413
850,414
10110,415
852,416
10111,417
10112,418
854,419
168,420
174,421
3471,422
173,423
10113,424
857,425
3669,426
10114,427
859,428
10115,429
866,430
180,431
186,432
10116,433
884,434
4367,435
886,436
10117,437
888,438
3722,439
890,440
310,441
10118,442
233,443
894,444
139,445
656,446
138,447
10119,448
912,449
913,450
294,451
290,452
861,453
863,454
117,455
192,456
865,457
10120,458
193,459
921,460
5127,461
123,462
899,463
900,464
4138,465
10121,466
937,467
6,468
305,469
5985,470
846,471
6041,472
10122,473
10123,474
6023,475
330,476
10124,477
953,478
844,479
10125,480
736,481
956,482
4819,483
10126,484
959,485
4810,486
10127,487
962,488
4828,489
964,490
10128,491
965,492
966,493
10129,494
976,495
10130,496
969,497
10131,498
985,499
4873,500
10132,501
10133,502
991,503
77,504
8,505
10134,506
993,507
994,508
21,509
10135,510
998,511
3706,512
19,513
640,514
10136,515
1004,516
6325,517
1008,518
1010,519
6330,520
700,521
6268,522
10137,523
10138,524
1015,525
3570,526
950,527
10139,528
10140,529
1022,530
1023,531
10141,532
820,533
10142,534
1041,535
1042,536
725,537
7,538
3300,539
10143,540
1064,541
3548,542
10144,543
1068,544
10145,545
848,546
10146,547
10147,548
1083,549
10148,550
3572,551
2300,552
3571,553
1009,554
6326,555
543,556
644,557
10149,558
1105,559
3060,560
10150,561
10151,562
746,563
15,564
10152,565
1111,566
10153,567
10154,568
1113,569
5729,570
10155,571
6137,572
10156,573
1122,574
10157,575
1125,576
10158,577
6134,578
545,579
10159,580
1129,581
1130,582
1780,583
10160,584
1145,585
10161,586
3668,587
10162,588
1150,589
10163,590
1159,591
3654,592
6067,593
6133,594
860,595
10164,596
1012,597
411,598
1173,599
3562,600
10165,601
1176,602
3000,603
10166,604
6132,605
5248,606
1000,607
10167,608
315,609
314,610
347,611
345,612
5541,613
782,614
5554,615
10168,616
1206,617
1208,618
10169,619
1029,620
2585,621
1027,622
6373,623
281,624
10170,625
1007,626
1006,627
1133,628
1131,629
2806,630
10171,631
1222,632
2841,633
385,634
23,635
10172,636
2835,637
10173,638
10174,639
1243,640
144,641
10175,642
1248,643
3684,644
2850,645
296,646
954,647
46,648
1146,649
10176,650
10177,651
1256,652
10178,653
1258,654
10179,655
868,656
10180,657
280,658
10181,659
1265,660
10182,661
1266,662
10183,663
1267,664
10184,665
10185,666
1276,667
3755,668
231,669
3759,670
10186,671
10187,672
1284,673
3576,674
1281,675
4069,676
235,677
5227,678
1283,679
10188,680
266,681
10189,682
1294,683
241,684
5225,685
10190,686
1295,687
4043,688
1250,689
3760,690
898,691
10191,692
10192,693
1303,694
3743,695
10193,696
1139,697
10194,698
10195,699
1257,700
10196,701
1318,702
10197,703
1264,704
10198,705
1320,706
1290,707
4111,708
1292,709
10199,710
1326,711
1327,712
10200,713
1333,714
1334,715
4063,716
10201,717
1341,718
325,719
2550,720
333,721
10202,722
1346,723
10203,724
10204,725
1351,726
367,727
10205,728
1363,729
10206,730
10207,731
10208,732
1389,733
377,734
10209,735
1390,736
507,737
1392,738
10210,739
1399,740
914,741
2710,742
10211,743
1400,744
10212,745
1401,746
1402,747
10213,748
1413,749
10214,750
1415,751
10215,752
1418,753
1302,754
742,755
6188,756
316,757
6144,758
802,759
3558,760
229,761
10216,762
1430,763
1431,764
6350,765
184,766
140,767
2080,768
10217,769
89,770
2025,771
270,772
10218,773
1455,774
154,775
739,776
10219,777
1461,778
1462,779
2020,780
38,781
409,782
10220,783
1467,784
1468,785
201,786
61,787
6113,788
1810,789
811,790
6089,791
10221,792
1476,793
11,794
1319,795
10222,796
1478,797
176,798
33,799
298,800
10223,801
309,802
10224,803
1495,804
3540,805
1472,806
598,807
6381,808
6031,809
2544,810
6075,811
373,812
10225,813
35,814
308,815
851,816
853,817
10226,818
1531,819
1532,820
10227,821
2643,822
247,823
257,824
187,825
194,826
244,827
2540,828
10228,829
1545,830
381,831
924,832
4168,833
252,834
3089,835
1536,836
3091,837
1535,838
5366,839
1066,840
191,841
10229,842
1572,843
798,844
6004,845
41,846
10230,847
1585,848
10231,849
1588,850
1589,851
10232,852
1595,853
10233,854
1601,855
10234,856
1610,857
887,858
132,859
248,860
3092,861
3315,862
10235,863
1624,864
1625,865
10236,866
1626,867
26,868
10237,869
1627,870
10238,871
10239,872
1631,873
10240,874
1633,875
3826,876
1632,877
75,878
1635,879
812,880
1637,881
10241,882
1643,883
10242,884
1644,885
1416,886
3206,887
10243,888
185,889
10244,890
1647,891
800,892
3758,893
81,894
957,895
3043,896
3825,897
4112,898
1306,899
4155,900
10245,901
1664,902
3823,903
254,904
10246,905
1666,906
1200,907
130,908
82,909
703,910
1760,911
460,912
2400,913
10247,914
532,915
13,916
662,917
5991,918
1324,919
1112,920
16,921
10248,922
1681,923
680,924
284,925
830,926
6227,927
6011,928
10249,929
1697,930
2914,931
120,932
6142,933
500,934
849,935
10250,936
1704,937
3688,938
10251,939
1707,940
371,941
10252,942
1710,943
10253,944
1364,945
57,946
648,947
55,948
218,949
2800,950
660,951
10254,952
670,953
10255,954
37,955
6071,956
6029,957
203,958
1136,959
1140,960
2724,961
304,962
271,963
555,964
6397,965
10256,966
1761,967
6193,968
5984,969
917,970
348,971
5529,972
10257,973
1769,974
3609,975
339,976
143,977
163,978
10258,979
1709,980
867,981
126,982
10259,983
1784,984
133,985
145,986
896,987
5125,988
87,989
10260,990
10261,991
1348,992
210,993
285,994
10262,995
1793,996
1205,997
10263,998
1799,999
286,1000
319,1001
5994,1002
6387,1003
10264,1004
1376,1005
1823,1006
111,1007
3752,1008
1262,1009
10265,1010
1833,1011
1834,1012
1261,1013
5228,1014
1340,1015
10266,1016
1838,1017
10267,1018
331,1019
1840,1020
10268,1021
1847,1022
10269,1023
1398,1024
10270,1025
1851,1026
3850,1027
10271,1028
1858,1029
3810,1030
10272,1031
1848,1032
383,1033
1861,1034
1843,1035
3842,1036
1845,1037
3837,1038
1842,1039
2070,1040
1841,1041
720,1042
10273,1043
1871,1044
1860,1045
916,1046
1857,1047
108,1048
464,1049
10274,1050
1885,1051
973,1052
977,1053
4846,1054
981,1055
4855,1056
980,1057
961,1058
970,1059
4837,1060
983,1061
515,1062
101,1063
968,1064
105,1065
375,1066
967,1067
430,1068
974,1069
490,1070
415,1071
972,1072
519,1073
340,1074
370,1075
10275,1076
1906,1077
4137,1078
260,1079
893,1080
245,1081
10276,1082
1923,1083
