500484878319798,15,17,59919,2020-03-14 23:45:00
500484878319770,240,109,59919,2020-03-15 00:00:00
500484878319804,120,311,59919,2020-03-15 04:00:00
500484878319805,120,1112,59919,2020-03-15 06:00:00
500484878319835,120,1112,59919,2020-03-15 08:00:00
300483821356229,240,1269,60114,2020-03-16 16:00:00
300483821356261,240,1269,60114,2020-03-16 20:00:00
300483821356322,240,1269,60114,2020-03-17 00:00:00
300487428456474,60,1269,60114,2020-03-17 04:00:00
300487428456475,60,1272,60114,2020-03-17 05:00:00
300487428456476,120,1287,60114,2020-03-17 06:00:00
300487428456534,240,1287,60114,2020-03-17 08:00:00
300487428456570,240,362,60114,2020-03-17 12:00:00
300487428456615,240,362,60114,2020-03-17 16:00:00
300487428456670,240,362,60114,2020-03-17 20:00:00
300487428456726,240,362,60114,2020-03-18 00:00:00
300487428456760,15,1321,60114,2020-03-18 04:00:00
300487428456761,30,1397,60114,2020-03-18 04:15:00
300487428456762,195,1306,60114,2020-03-18 04:45:00
300487428456783,60,1306,60114,2020-03-18 08:00:00
300487428456784,10,1321,60114,2020-03-18 09:00:00
300487428456785,170,1287,60114,2020-03-18 09:10:00
300487428456837,30,1293,60114,2020-03-18 12:00:00
300487428456838,90,1295,60114,2020-03-18 12:30:00
300489995370502,60,1559,60114,2020-03-18 14:00:00
300489995370503,60,1325,60114,2020-03-18 15:00:00
300489995370504,30,1447,60114,2020-03-18 16:00:00
300489995370505,30,1448,60114,2020-03-18 16:30:00
300489995370506,180,1538,60114,2020-03-18 17:00:00
300489995370584,240,1538,60114,2020-03-18 20:00:00
300489995370618,120,1538,60114,2020-03-19 00:00:00
300489995370619,120,1538,60114,2020-03-19 02:00:00
300489995370668,150,1538,60114,2020-03-19 04:00:00
300489995370669,90,1538,60114,2020-03-19 06:30:00
300489995370699,30,1538,60114,2020-03-19 08:00:00
300489995370700,10,1278,60114,2020-03-19 08:30:00
300489995370701,10,1334,60114,2020-03-19 08:40:00
300489995370702,10,1338,60114,2020-03-19 08:50:00
300489995370703,180,1329,60114,2020-03-19 09:00:00
300489995370745,120,1281,60114,2020-03-19 12:00:00
300489995370746,120,1280,60114,2020-03-19 14:00:00
300489995370804,60,1280,60114,2020-03-19 16:00:00
300489995370810,90,1399,60114,2020-03-19 17:00:00
300489995370811,90,1541,60114,2020-03-19 18:30:00
300489995370853,90,1541,60114,2020-03-19 20:00:00
300489995370854,150,1541,60114,2020-03-19 21:30:00
300489995370883,240,1541,60114,2020-03-20 00:00:00
300489995370937,180,1541,60114,2020-03-20 04:00:00
300489995370938,30,1288,60114,2020-03-20 07:00:00
300489995370939,30,1417,60114,2020-03-20 07:30:00
300489995370961,120,1417,60114,2020-03-20 08:00:00
300489995370962,60,1293,60114,2020-03-20 10:00:00
300489995370963,60,1280,60114,2020-03-20 11:00:00
300489995370995,240,1541,60114,2020-03-20 12:00:00
300491958304775,60,1316,60114,2020-03-20 16:00:00
300491958304776,180,1657,60114,2020-03-20 17:00:00
300491958304817,240,1657,60114,2020-03-20 20:00:00
300491958304853,240,1657,60114,2020-03-21 00:00:00
300491958304906,240,1657,60114,2020-03-21 04:00:00
300491958304946,240,1657,60114,2020-03-21 08:00:00
300492511952902,60,1657,60114,2020-03-21 12:00:00
300492511952903,60,1006,60114,2020-03-21 13:00:00
300492511952904,120,1311,60114,2020-03-21 14:00:00
300492511952931,60,1311,60114,2020-03-21 16:00:00
300492511952932,180,1657,60114,2020-03-21 17:00:00
300492511952968,240,1657,60114,2020-03-21 20:00:00
300492511953017,240,1311,60114,2020-03-22 00:00:00
300492511953066,240,1311,60114,2020-03-22 04:00:00
300492511953098,120,1311,60114,2020-03-22 08:00:00
300492511953225,120,1306,60114,2020-03-22 10:00:00
300492511953229,90,1306,60114,2020-03-22 12:00:00
300492511953230,60,1660,60114,2020-03-22 13:30:00
300492511953231,90,1657,60114,2020-03-22 14:30:00
300492511953197,240,1657,60114,2020-03-22 16:00:00
300492511953262,240,1657,60114,2020-03-22 20:00:00
300493535363080,180,1657,60114,2020-03-23 00:00:00
300493535363081,60,1306,60114,2020-03-23 03:00:00
300493535363139,60,1306,60114,2020-03-23 04:00:00
300493535363140,60,1660,60114,2020-03-23 05:00:00
300493535363141,120,1657,60114,2020-03-23 06:00:00
300493535363194,120,1657,60114,2020-03-23 08:00:00
300493535363195,40,1316,60114,2020-03-23 10:00:00
300493535363196,80,1541,60114,2020-03-23 10:40:00
300493535363213,40,1541,60114,2020-03-23 12:00:00
300493535363214,20,1316,60114,2020-03-23 12:40:00
300493535363215,120,1657,60114,2020-03-23 13:00:00
300493535363258,60,1316,60114,2020-03-23 15:00:00
300493535363302,20,1541,60114,2020-03-23 16:00:00
300493535363303,30,1316,60114,2020-03-23 16:20:00
300493535363304,40,1541,60114,2020-03-23 16:50:00
300493535363305,30,1316,60114,2020-03-23 17:30:00
300493535363306,120,1541,60114,2020-03-23 18:00:00
300493535363330,150,1541,60114,2020-03-23 20:00:00
300493535363331,90,1540,60114,2020-03-23 22:30:00
300493535363362,20,1540,60114,2020-03-24 00:00:00
300493535363377,220,1311,60114,2020-03-24 00:20:00
300493535363429,240,1311,60114,2020-03-24 04:00:00
300496790143007,180,1311,60114,2020-03-24 08:00:00
300496790143010,60,1541,60114,2020-03-24 11:00:00
300497025024012,60,1541,60114,2020-03-24 12:00:00
300497025024013,30,1316,60114,2020-03-24 13:00:00
300497025024014,90,1657,60114,2020-03-24 13:30:00
300497025024257,60,1006,60114,2020-03-24 15:00:00
300497025024066,170,1657,60114,2020-03-24 16:00:00
300497025024069,20,1316,60114,2020-03-24 18:50:00
300497025024070,50,1647,60114,2020-03-24 19:10:00
300497025024161,180,1647,60114,2020-03-24 20:00:00
300497025024259,60,1006,60114,2020-03-24 23:00:00
300497025024203,180,1647,60114,2020-03-25 00:00:00
300497025024297,10,1321,60114,2020-03-25 03:00:00
300497025024298,50,1306,60114,2020-03-25 03:10:00
300497025024291,30,1306,60114,2020-03-25 04:00:00
300497025024300,10,1321,60114,2020-03-25 04:30:00
300497025024301,140,1647,60114,2020-03-25 04:40:00
300497025024302,60,1540,60114,2020-03-25 07:00:00
300497025024331,60,1540,60114,2020-03-25 08:00:00
300497025024339,30,1418,60114,2020-03-25 09:00:00
300497025024340,150,1540,60114,2020-03-25 09:30:00
300497025024364,240,1540,60114,2020-03-25 12:00:00
300497025024393,120,1540,60114,2020-03-25 16:00:00
300497025024394,120,1492,60114,2020-03-25 18:00:00
300499105398815,30,1492,60114,2020-03-25 20:00:00
300499105398824,150,1540,60114,2020-03-25 20:30:00
300499105398825,60,1281,60114,2020-03-25 23:00:00
300499105398852,120,1540,60114,2020-03-26 00:00:00
300499105398930,120,1540,60114,2020-03-26 02:00:00
300499105398928,30,1540,60114,2020-03-26 04:00:00
300499105398931,30,1399,60114,2020-03-26 04:30:00
300499105398932,90,1281,60114,2020-03-26 05:00:00
300499105398933,90,1280,60114,2020-03-26 06:30:00
300499105398972,40,1395,60114,2020-03-26 08:00:00
300499105398973,180,1541,60114,2020-03-26 08:40:00
300499105398974,20,1541,60114,2020-03-26 11:40:00
300499105399018,240,1541,60114,2020-03-26 12:00:00
300499105399053,240,1541,60114,2020-03-26 16:00:00
300499105399126,240,1541,60114,2020-03-26 20:00:00
300499105399184,60,1541,60114,2020-03-27 00:00:00
300499105399185,10,1278,60114,2020-03-27 01:00:00
300499105399186,140,1640,60114,2020-03-27 01:10:00
300499105399187,30,1540,60114,2020-03-27 03:30:00
300499105399211,240,1540,60114,2020-03-27 04:00:00
300499105399250,240,1540,60114,2020-03-27 08:00:00
300499105399299,240,1540,60114,2020-03-27 12:00:00
300499105399369,10,1540,60114,2020-03-27 16:00:00
300499105399370,10,1467,60114,2020-03-27 16:10:00
300499105399374,70,1540,60114,2020-03-27 16:20:00
300499105399375,30,1395,60114,2020-03-27 17:30:00
300499105399376,120,1281,60114,2020-03-27 18:00:00
300499105399402,60,1281,60114,2020-03-27 20:00:00
300499105399403,60,1280,60114,2020-03-27 21:00:00
300499105399404,60,1642,60114,2020-03-27 22:00:00
300499105399405,60,1399,60114,2020-03-27 23:00:00
300499105399432,240,1537,60114,2020-03-28 00:00:00
300499105399501,5,1537,60114,2020-03-28 04:00:00
300499105399502,175,1537,60114,2020-03-28 04:05:00
300499105399503,60,1280,60114,2020-03-28 07:00:00
300499105399563,150,1537,60114,2020-03-28 08:00:00
300499105399564,30,1280,60114,2020-03-28 10:30:00
300499105399565,60,1537,60114,2020-03-28 11:00:00
300499105399615,60,1006,60114,2020-03-28 12:00:00
300499105399616,180,1537,60114,2020-03-28 13:00:00
300499105399726,240,1537,60114,2020-03-28 16:00:00
300503400366091,10,1537,60114,2020-03-28 20:00:00
300503400366092,50,1006,60114,2020-03-28 20:10:00
300503400366099,60,1281,60114,2020-03-28 21:00:00
300503400366100,90,1417,60114,2020-03-28 22:00:00
300503400366101,30,1316,60114,2020-03-28 23:30:00
300503383588901,90,1281,60114,2020-03-29 00:00:00
300503383588902,150,1306,60114,2020-03-29 01:30:00
300503383588966,30,1317,60114,2020-03-29 04:00:00
300503383588967,60,1537,60114,2020-03-29 04:30:00
300503383588968,30,1316,60114,2020-03-29 05:30:00
300503383588969,120,1657,60114,2020-03-29 06:00:00
300503383589006,240,1657,60114,2020-03-29 08:00:00
300503383589059,240,1657,60114,2020-03-29 12:00:00
300503383589121,60,1657,60114,2020-03-29 16:00:00
300503383589122,60,1006,60114,2020-03-29 17:00:00
300503383589123,120,1657,60114,2020-03-29 18:00:00
300503383589164,180,1657,60114,2020-03-29 20:00:00
300503383589165,60,1317,60114,2020-03-29 23:00:00
300503383589210,60,1006,60114,2020-03-30 00:00:00
300503383589235,90,1537,60114,2020-03-30 01:00:00
300503383589237,30,1316,60114,2020-03-30 02:30:00
300503383589238,60,1657,60114,2020-03-30 03:00:00
300503383589254,120,1657,60114,2020-03-30 04:00:00
300503383589255,30,1317,60114,2020-03-30 06:00:00
300503383589256,60,1418,60114,2020-03-30 06:30:00
300503383589257,30,1536,60114,2020-03-30 07:30:00
300503383589335,240,1536,60114,2020-03-30 08:00:00
300503383589399,60,1006,60114,2020-03-30 12:00:00
300503383589400,180,1536,60114,2020-03-30 13:00:00
300503383589441,240,1536,60114,2020-03-30 16:00:00
300503383589490,120,1536,60114,2020-03-30 20:00:00
300503383589493,90,1536,60114,2020-03-30 22:00:00
300503383589534,30,1399,60114,2020-03-30 23:30:00
300503383589513,60,1006,60114,2020-03-31 00:00:00
300503383589535,120,1281,60114,2020-03-31 01:00:00
300503383589561,60,1280,60114,2020-03-31 03:00:00
300503383589581,30,1280,60114,2020-03-31 04:00:00
300503383589582,30,1395,60114,2020-03-31 04:30:00
300503383589621,180,1541,60114,2020-03-31 05:00:00
300503383589626,30,1541,60114,2020-03-31 08:00:00
300503383589628,60,1006,60114,2020-03-31 08:30:00
300503383589629,60,1280,60114,2020-03-31 09:30:00
300503383589630,90,1541,60114,2020-03-31 10:30:00
300503383589663,60,1006,60114,2020-03-31 12:00:00
300503383589664,180,1541,60114,2020-03-31 13:00:00
300503383589751,60,1280,60114,2020-03-31 16:00:00
300503383589752,180,1541,60114,2020-03-31 17:00:00
300503383589774,170,1541,60114,2020-03-31 20:00:00
300503383589775,10,1321,60114,2020-03-31 22:50:00
300503383589776,50,1306,60114,2020-03-31 23:00:00
300503383589777,10,1321,60114,2020-03-31 23:50:00
300503383589809,90,1640,60114,2020-04-01 00:00:00
300503383589810,50,1306,60114,2020-04-01 01:30:00
300503383589811,60,1006,60114,2020-04-01 02:20:00
300503383589812,40,1540,60114,2020-04-01 03:20:00
